date,country,title,importance,impact
2025-02-23T00:00:00.000Z,EUR,Federal Election,1,
2025-02-24T09:00:00.000Z,EUR,Ifo Business Climate,1,
2025-02-26T07:00:00.000Z,EUR,GfK Consumer Confidence,1,
2025-02-27T13:30:00.000Z,USD,Durable Goods Orders MoM,1,
2025-02-27T13:30:00.000Z,USD,GDP Growth Rate QoQ 2nd Est,1,
2025-02-28T07:45:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-02-28T10:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-02-28T10:30:00.000Z,INR,GDP Growth Rate YoY,1,
2025-02-28T13:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-02-28T13:30:00.000Z,CAD,GDP Growth Rate QoQ,1,
2025-02-28T13:30:00.000Z,CAD,GDP Growth Rate Annualized,1,
2025-02-28T13:30:00.000Z,USD,Personal Income MoM,1,
2025-02-28T13:30:00.000Z,USD,Core PCE Price Index MoM,1,
2025-02-28T13:30:00.000Z,USD,Personal Spending MoM,1,
2025-03-01T01:30:00.000Z,CNY,NBS Manufacturing PMI,1,
2025-03-03T01:45:00.000Z,CNY,Caixin Manufacturing PMI,1,
2025-03-03T09:00:00.000Z,EUR,Full Year GDP Growth,1,
2025-03-03T09:00:00.000Z,EUR,Government Budget,1,
2025-03-03T10:00:00.000Z,EUR,Inflation Rate YoY Flash,1,
2025-03-03T15:00:00.000Z,USD,ISM Manufacturing PMI,1,
2025-03-04T00:30:00.000Z,AUD,RBA Meeting Minutes,1,
2025-03-04T05:00:00.000Z,JPY,Consumer Confidence,1,
2025-03-05T00:30:00.000Z,AUD,GDP Growth Rate QoQ,1,
2025-03-05T04:00:00.000Z,CNY,National People’s Congress,1,
2025-03-05T15:00:00.000Z,USD,ISM Services PMI,1,
2025-03-06T00:30:00.000Z,AUD,Balance of Trade,1,
2025-03-06T13:15:00.000Z,EUR,Deposit Facility Rate,1,
2025-03-06T13:15:00.000Z,EUR,ECB Interest Rate Decision,1,
2025-03-06T13:30:00.000Z,CAD,Balance of Trade,1,
2025-03-06T13:45:00.000Z,EUR,ECB Press Conference,1,
2025-03-06T15:00:00.000Z,CAD,Ivey PMI s.a,1,
2025-03-07T03:00:00.000Z,CNY,Balance of Trade,1,
2025-03-07T03:00:00.000Z,CNY,Exports YoY,1,
2025-03-07T03:00:00.000Z,CNY,Imports YoY,1,
2025-03-07T13:30:00.000Z,USD,Non Farm Payrolls,1,
2025-03-07T13:30:00.000Z,USD,Unemployment Rate,1,
2025-03-07T13:30:00.000Z,CAD,Unemployment Rate,1,
2025-03-07T17:30:00.000Z,USD,Fed Chair Powell Speech,1,
2025-03-09T01:30:00.000Z,CNY,Inflation Rate YoY,1,
2025-03-10T07:00:00.000Z,EUR,Balance of Trade,1,
2025-03-10T23:30:00.000Z,AUD,Westpac Consumer Confidence Change,1,
2025-03-11T00:30:00.000Z,AUD,NAB Business Confidence,1,
2025-03-11T14:00:00.000Z,USD,JOLTs Job Openings,1,
2025-03-12T12:30:00.000Z,USD,Inflation Rate MoM,1,
2025-03-12T12:30:00.000Z,USD,Inflation Rate YoY,1,
2025-03-12T12:30:00.000Z,USD,Core Inflation Rate MoM,1,
2025-03-12T12:30:00.000Z,USD,Core Inflation Rate YoY,1,
2025-03-12T13:45:00.000Z,CAD,BoC Interest Rate Decision,1,
2025-03-13T12:30:00.000Z,USD,PPI MoM,1,
2025-03-14T07:00:00.000Z,GBP,GDP MoM,1,
2025-03-14T14:00:00.000Z,USD,Michigan Consumer Sentiment Prel,1,
2025-03-17T02:00:00.000Z,CNY,Industrial Production YoY,1,
2025-03-17T02:00:00.000Z,CNY,Retail Sales YoY,1,
2025-03-17T12:30:00.000Z,USD,Retail Sales MoM,1,
2025-03-18T10:00:00.000Z,EUR,ZEW Economic Sentiment Index,1,
2025-03-18T12:30:00.000Z,CAD,Inflation Rate YoY,1,
2025-03-18T12:30:00.000Z,USD,Housing Starts,1,
2025-03-18T12:30:00.000Z,USD,Building Permits Prel,1,
2025-03-18T23:50:00.000Z,JPY,Balance of Trade,1,
2025-03-19T03:00:00.000Z,JPY,BoJ Interest Rate Decision,1,
2025-03-19T18:00:00.000Z,USD,Fed Interest Rate Decision,1,
2025-03-19T18:00:00.000Z,USD,FOMC Economic Projections,1,
2025-03-19T18:30:00.000Z,USD,Fed Press Conference,1,
2025-03-20T07:00:00.000Z,GBP,Unemployment Rate,1,
2025-03-20T12:00:00.000Z,GBP,BoE Interest Rate Decision,1,
2025-03-20T14:00:00.000Z,USD,Existing Home Sales,1,
2025-03-20T23:30:00.000Z,JPY,Inflation Rate YoY,1,
2025-03-24T08:30:00.000Z,EUR,HCOB Manufacturing PMI Flash,1,
2025-03-24T09:30:00.000Z,GBP,S&P Global Manufacturing PMI Flash,1,
2025-03-24T09:30:00.000Z,GBP,S&P Global Services PMI Flash,1,
2025-03-25T09:00:00.000Z,EUR,Ifo Business Climate,1,
2025-03-26T07:00:00.000Z,GBP,Inflation Rate YoY,1,
2025-03-26T12:30:00.000Z,USD,Durable Goods Orders MoM,1,
2025-03-27T12:30:00.000Z,USD,GDP Growth Rate QoQ Final,1,
2025-03-28T07:00:00.000Z,GBP,Retail Sales MoM,1,
2025-03-28T07:00:00.000Z,EUR,GfK Consumer Confidence,1,
2025-03-28T07:45:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-03-28T12:30:00.000Z,USD,Personal Income MoM,1,
2025-03-28T12:30:00.000Z,USD,Personal Spending MoM,1,
2025-03-28T12:30:00.000Z,USD,Core PCE Price Index MoM,1,
2025-03-31T01:30:00.000Z,CNY,NBS Manufacturing PMI,1,
2025-03-31T09:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-03-31T12:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-03-31T23:50:00.000Z,JPY,Tankan Large Manufacturers Index,1,
2025-04-01T01:45:00.000Z,CNY,Caixin Manufacturing PMI,1,
2025-04-01T04:30:00.000Z,AUD,RBA Interest Rate Decision,1,
2025-04-01T09:00:00.000Z,EUR,Inflation Rate YoY Flash,1,
2025-04-01T14:00:00.000Z,USD,ISM Manufacturing PMI,1,
2025-04-01T14:00:00.000Z,USD,JOLTs Job Openings,1,
2025-04-02T20:00:00.000Z,USD,Reciprocal Tariff Plan Announcement,1,
2025-04-03T00:30:00.000Z,AUD,Balance of Trade,1,
2025-04-03T12:30:00.000Z,CAD,Balance of Trade,1,
2025-04-03T14:00:00.000Z,USD,ISM Services PMI,1,
2025-04-04T12:30:00.000Z,USD,Unemployment Rate,1,
2025-04-04T12:30:00.000Z,USD,Non Farm Payrolls,1,
2025-04-04T12:30:00.000Z,CAD,Unemployment Rate,1,
2025-04-04T15:25:00.000Z,USD,Fed Chair Powell Speech,1,
2025-04-07T06:00:00.000Z,EUR,Balance of Trade,1,
2025-04-08T00:30:00.000Z,AUD,Westpac Consumer Confidence Change,1,
2025-04-08T01:30:00.000Z,AUD,NAB Business Confidence,1,
2025-04-08T14:00:00.000Z,CAD,Ivey PMI s.a,1,
2025-04-09T05:00:00.000Z,JPY,Consumer Confidence,1,
2025-04-09T18:00:00.000Z,USD,FOMC Minutes,1,
2025-04-10T01:30:00.000Z,CNY,Inflation Rate YoY,1,
2025-04-10T12:30:00.000Z,USD,Inflation Rate MoM,1,
2025-04-10T12:30:00.000Z,USD,Core Inflation Rate YoY,1,
2025-04-10T12:30:00.000Z,USD,Core Inflation Rate MoM,1,
2025-04-10T12:30:00.000Z,USD,Inflation Rate YoY,1,
2025-04-11T06:00:00.000Z,GBP,GDP MoM,1,
2025-04-11T12:30:00.000Z,USD,PPI MoM,1,
2025-04-11T14:00:00.000Z,USD,Michigan Consumer Sentiment Prel,1,
2025-04-14T03:00:00.000Z,CNY,Exports YoY,1,
2025-04-14T03:00:00.000Z,CNY,Imports YoY,1,
2025-04-14T03:00:00.000Z,CNY,Balance of Trade,1,
2025-04-15T01:30:00.000Z,AUD,RBA Meeting Minutes,1,
2025-04-15T06:00:00.000Z,GBP,Unemployment Rate,1,
2025-04-15T09:00:00.000Z,EUR,ZEW Economic Sentiment Index,1,
2025-04-15T12:30:00.000Z,CAD,Inflation Rate YoY,1,
2025-04-16T02:00:00.000Z,CNY,Retail Sales YoY,1,
2025-04-16T02:00:00.000Z,CNY,Industrial Production YoY,1,
2025-04-16T02:00:00.000Z,CNY,GDP Growth Rate YoY,1,
2025-04-16T06:00:00.000Z,GBP,Inflation Rate YoY,1,
2025-04-16T12:30:00.000Z,USD,Retail Sales MoM,1,
2025-04-16T13:45:00.000Z,CAD,BoC Interest Rate Decision,1,
2025-04-16T13:45:00.000Z,CAD,BoC Monetary Policy Report,1,
2025-04-16T17:30:00.000Z,USD,Fed Chair Powell Speech,1,
2025-04-16T23:50:00.000Z,JPY,Balance of Trade,1,
2025-04-17T12:15:00.000Z,EUR,Deposit Facility Rate,1,
2025-04-17T12:15:00.000Z,EUR,ECB Interest Rate Decision,1,
2025-04-17T12:30:00.000Z,USD,Housing Starts,1,
2025-04-17T12:30:00.000Z,USD,Building Permits Prel,1,
2025-04-17T12:45:00.000Z,EUR,ECB Press Conference,1,
2025-04-17T23:30:00.000Z,JPY,Inflation Rate YoY,1,
2025-04-23T07:30:00.000Z,EUR,HCOB Manufacturing PMI Flash,1,
2025-04-23T08:30:00.000Z,GBP,S&P Global Manufacturing PMI Flash,1,
2025-04-23T08:30:00.000Z,GBP,S&P Global Services PMI Flash,1,
2025-04-24T08:00:00.000Z,EUR,Ifo Business Climate,1,
2025-04-24T12:30:00.000Z,USD,Durable Goods Orders MoM,1,
2025-04-24T14:00:00.000Z,USD,Existing Home Sales,1,
2025-04-25T06:00:00.000Z,GBP,Retail Sales MoM,1,
2025-04-29T06:00:00.000Z,EUR,GfK Consumer Confidence,1,
2025-04-29T07:00:00.000Z,EUR,GDP Growth Rate QoQ Flash,1,
2025-04-29T07:00:00.000Z,EUR,GDP Growth Rate YoY Flash,1,
2025-04-29T14:00:00.000Z,USD,JOLTs Job Openings,1,
2025-04-30T01:30:00.000Z,CNY,NBS Manufacturing PMI,1,
2025-04-30T01:45:00.000Z,CNY,Caixin Manufacturing PMI,1,
2025-04-30T05:30:00.000Z,EUR,GDP Growth Rate YoY Prel,1,
2025-04-30T05:30:00.000Z,EUR,GDP Growth Rate QoQ Prel,1,
2025-04-30T06:45:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-04-30T08:00:00.000Z,EUR,GDP Growth Rate YoY Flash,1,
2025-04-30T08:00:00.000Z,EUR,GDP Growth Rate QoQ Adv,1,
2025-04-30T08:00:00.000Z,EUR,GDP Growth Rate QoQ Flash,1,
2025-04-30T08:00:00.000Z,EUR,GDP Growth Rate YoY Adv,1,
2025-04-30T09:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-04-30T09:00:00.000Z,EUR,GDP Growth Rate YoY Flash,1,
2025-04-30T09:00:00.000Z,EUR,GDP Growth Rate QoQ Flash,1,
2025-04-30T12:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-04-30T12:30:00.000Z,USD,GDP Growth Rate QoQ Adv,1,
2025-04-30T14:00:00.000Z,USD,Core PCE Price Index MoM,1,
2025-04-30T14:00:00.000Z,USD,Personal Income MoM,1,
2025-04-30T14:00:00.000Z,USD,Personal Spending MoM,1,
2025-05-01T01:30:00.000Z,AUD,Balance of Trade,1,
2025-05-01T03:00:00.000Z,JPY,BoJ Interest Rate Decision,1,
2025-05-01T05:00:00.000Z,JPY,Consumer Confidence,1,
2025-05-01T14:00:00.000Z,USD,ISM Manufacturing PMI,1,
2025-05-02T09:00:00.000Z,EUR,Inflation Rate YoY Flash,1,
2025-05-02T12:30:00.000Z,USD,Non Farm Payrolls,1,
2025-05-02T12:30:00.000Z,USD,Unemployment Rate,1,
2025-05-05T14:00:00.000Z,USD,ISM Services PMI,1,
2025-05-06T12:30:00.000Z,CAD,Balance of Trade,1,
2025-05-06T14:00:00.000Z,CAD,Ivey PMI s.a,1,
2025-05-07T18:00:00.000Z,USD,Fed Interest Rate Decision,1,
2025-05-07T18:30:00.000Z,USD,Fed Press Conference,1,
2025-05-08T06:00:00.000Z,EUR,Balance of Trade,1,
2025-05-08T11:02:00.000Z,GBP,BoE Interest Rate Decision,1,
2025-05-09T03:00:00.000Z,CNY,Exports YoY,1,
2025-05-09T03:00:00.000Z,CNY,Balance of Trade,1,
2025-05-09T03:00:00.000Z,CNY,Imports YoY,1,
2025-05-09T12:30:00.000Z,CAD,Unemployment Rate,1,
2025-05-10T01:30:00.000Z,CNY,Inflation Rate YoY,1,
2025-05-13T00:30:00.000Z,AUD,Westpac Consumer Confidence Change,1,
2025-05-13T01:30:00.000Z,AUD,NAB Business Confidence,1,
2025-05-13T06:00:00.000Z,GBP,Unemployment Rate,1,
2025-05-13T09:00:00.000Z,EUR,ZEW Economic Sentiment Index,1,
2025-05-13T12:30:00.000Z,USD,Core Inflation Rate YoY,1,
2025-05-13T12:30:00.000Z,USD,Inflation Rate MoM,1,
2025-05-13T12:30:00.000Z,USD,Core Inflation Rate MoM,1,
2025-05-13T12:30:00.000Z,USD,Inflation Rate YoY,1,
2025-05-15T06:00:00.000Z,GBP,GDP Growth Rate QoQ Prel,1,
2025-05-15T06:00:00.000Z,GBP,GDP Growth Rate YoY Prel,1,
2025-05-15T06:00:00.000Z,GBP,GDP MoM,1,
2025-05-15T12:30:00.000Z,USD,PPI MoM,1,
2025-05-15T12:30:00.000Z,USD,Retail Sales MoM,1,
2025-05-15T23:50:00.000Z,JPY,GDP Growth Rate QoQ Prel,1,
2025-05-16T12:30:00.000Z,USD,Housing Starts,1,
2025-05-16T12:30:00.000Z,USD,Building Permits Prel,1,
2025-05-16T14:00:00.000Z,USD,Michigan Consumer Sentiment Prel,1,
2025-05-19T02:00:00.000Z,CNY,Retail Sales YoY,1,
2025-05-19T02:00:00.000Z,CNY,Industrial Production YoY,1,
2025-05-20T04:30:00.000Z,AUD,RBA Interest Rate Decision,1,
2025-05-20T12:30:00.000Z,CAD,Inflation Rate YoY,1,
2025-05-20T23:50:00.000Z,JPY,Balance of Trade,1,
2025-05-21T06:00:00.000Z,GBP,Inflation Rate YoY,1,
2025-05-22T07:30:00.000Z,EUR,HCOB Manufacturing PMI Flash,1,
2025-05-22T08:00:00.000Z,EUR,Ifo Business Climate,1,
2025-05-22T08:30:00.000Z,GBP,S&P Global Manufacturing PMI Flash,1,
2025-05-22T08:30:00.000Z,GBP,S&P Global Services PMI Flash,1,
2025-05-22T14:00:00.000Z,USD,Existing Home Sales,1,
2025-05-22T23:30:00.000Z,JPY,Inflation Rate YoY,1,
2025-05-23T06:00:00.000Z,GBP,Retail Sales MoM,1,
2025-05-27T06:00:00.000Z,EUR,GfK Consumer Confidence,1,
2025-05-27T06:45:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-05-27T12:30:00.000Z,USD,Durable Goods Orders MoM,1,
2025-05-28T18:00:00.000Z,USD,FOMC Minutes,1,
2025-05-29T05:00:00.000Z,JPY,Consumer Confidence,1,
2025-05-29T12:30:00.000Z,USD,GDP Growth Rate QoQ 2nd Est,1,
2025-05-30T09:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-05-30T10:30:00.000Z,INR,GDP Growth Rate YoY,1,
2025-05-30T12:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-05-30T12:30:00.000Z,USD,Core PCE Price Index MoM,1,
2025-05-30T12:30:00.000Z,USD,Personal Spending MoM,1,
2025-05-30T12:30:00.000Z,CAD,GDP Growth Rate Annualized,1,
2025-05-30T12:30:00.000Z,USD,Personal Income MoM,1,
2025-05-30T12:30:00.000Z,CAD,GDP Growth Rate QoQ,1,
2025-05-31T01:30:00.000Z,CNY,NBS Manufacturing PMI,1,
2025-06-02T14:00:00.000Z,USD,ISM Manufacturing PMI,1,
2025-06-02T17:00:00.000Z,USD,Fed Chair Powell Speech,1,
2025-06-03T01:30:00.000Z,AUD,RBA Meeting Minutes,1,
2025-06-03T01:45:00.000Z,CNY,Caixin Manufacturing PMI,1,
2025-06-03T09:00:00.000Z,EUR,Inflation Rate YoY Flash,1,
2025-06-03T14:00:00.000Z,USD,JOLTs Job Openings,1,
2025-06-04T01:30:00.000Z,AUD,GDP Growth Rate QoQ,1,
2025-06-04T13:45:00.000Z,CAD,BoC Interest Rate Decision,1,
2025-06-04T14:00:00.000Z,USD,ISM Services PMI,1,
2025-06-05T01:30:00.000Z,AUD,Balance of Trade,1,
2025-06-05T12:15:00.000Z,EUR,Deposit Facility Rate,1,
2025-06-05T12:15:00.000Z,EUR,ECB Interest Rate Decision,1,
2025-06-05T12:30:00.000Z,CAD,Balance of Trade,1,
2025-06-05T12:45:00.000Z,EUR,ECB Press Conference,1,
2025-06-05T14:00:00.000Z,CAD,Ivey PMI s.a,1,
2025-06-06T06:00:00.000Z,EUR,Balance of Trade,1,
2025-06-06T12:30:00.000Z,USD,Unemployment Rate,1,
2025-06-06T12:30:00.000Z,USD,Non Farm Payrolls,1,
2025-06-06T12:30:00.000Z,CAD,Unemployment Rate,1,
2025-06-09T01:30:00.000Z,CNY,Inflation Rate YoY,1,
2025-06-09T03:00:00.000Z,CNY,Balance of Trade,1,
2025-06-09T03:00:00.000Z,CNY,Exports YoY,1,
2025-06-09T03:00:00.000Z,CNY,Imports YoY,1,
2025-06-10T00:30:00.000Z,AUD,Westpac Consumer Confidence Change,1,
2025-06-10T01:30:00.000Z,AUD,NAB Business Confidence,1,
2025-06-10T06:00:00.000Z,GBP,Unemployment Rate,1,
2025-06-11T12:30:00.000Z,USD,Inflation Rate YoY,1,
2025-06-11T12:30:00.000Z,USD,Core Inflation Rate MoM,1,
2025-06-11T12:30:00.000Z,USD,Inflation Rate MoM,1,
2025-06-11T12:30:00.000Z,USD,Core Inflation Rate YoY,1,
2025-06-12T06:00:00.000Z,GBP,GDP MoM,1,
2025-06-12T12:30:00.000Z,USD,PPI MoM,1,
2025-06-13T14:00:00.000Z,USD,Michigan Consumer Sentiment Prel,1,
2025-06-16T02:00:00.000Z,CNY,Retail Sales YoY,1,
2025-06-16T02:00:00.000Z,CNY,Industrial Production YoY,1,
2025-06-17T03:00:00.000Z,JPY,BoJ Interest Rate Decision,1,
2025-06-17T09:00:00.000Z,EUR,ZEW Economic Sentiment Index,1,
2025-06-17T12:30:00.000Z,USD,Retail Sales MoM,1,
2025-06-17T23:50:00.000Z,JPY,Balance of Trade,1,
2025-06-18T06:00:00.000Z,GBP,Inflation Rate YoY,1,
2025-06-18T12:30:00.000Z,USD,Housing Starts,1,
2025-06-18T12:30:00.000Z,USD,Building Permits Prel,1,
2025-06-18T18:00:00.000Z,USD,Fed Interest Rate Decision,1,
2025-06-18T18:00:00.000Z,USD,FOMC Economic Projections,1,
2025-06-18T18:30:00.000Z,USD,Fed Press Conference,1,
2025-06-19T11:00:00.000Z,GBP,BoE Interest Rate Decision,1,
2025-06-19T23:30:00.000Z,JPY,Inflation Rate YoY,1,
2025-06-20T06:00:00.000Z,GBP,Retail Sales MoM,1,
2025-06-23T07:30:00.000Z,EUR,HCOB Manufacturing PMI Flash,1,
2025-06-23T08:30:00.000Z,GBP,S&P Global Services PMI Flash,1,
2025-06-23T08:30:00.000Z,GBP,S&P Global Manufacturing PMI Flash,1,
2025-06-23T14:00:00.000Z,USD,Existing Home Sales,1,
2025-06-24T08:00:00.000Z,EUR,Ifo Business Climate,1,
2025-06-24T12:30:00.000Z,CAD,Inflation Rate YoY,1,
2025-06-24T14:00:00.000Z,USD,Fed Chair Powell Testimony,1,
2025-06-25T14:00:00.000Z,USD,Fed Chair Powell Testimony,1,
2025-06-26T06:00:00.000Z,EUR,GfK Consumer Confidence,1,
2025-06-26T12:30:00.000Z,USD,GDP Growth Rate QoQ Final,1,
2025-06-26T12:30:00.000Z,USD,Durable Goods Orders MoM,1,
2025-06-27T06:45:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-06-27T12:30:00.000Z,USD,Core PCE Price Index MoM,1,
2025-06-27T12:30:00.000Z,USD,Personal Income MoM,1,
2025-06-27T12:30:00.000Z,USD,Personal Spending MoM,1,
2025-06-30T01:30:00.000Z,CNY,NBS Manufacturing PMI,1,
2025-06-30T09:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-06-30T12:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-06-30T23:50:00.000Z,JPY,Tankan Large Manufacturers Index,1,
2025-07-01T01:45:00.000Z,CNY,Caixin Manufacturing PMI,1,
2025-07-01T05:00:00.000Z,JPY,Consumer Confidence,1,
2025-07-01T09:00:00.000Z,EUR,Inflation Rate YoY Flash,1,
2025-07-01T14:00:00.000Z,USD,ISM Manufacturing PMI,1,
2025-07-01T14:00:00.000Z,USD,JOLTs Job Openings,1,
2025-07-03T01:30:00.000Z,AUD,Balance of Trade,1,
2025-07-03T12:30:00.000Z,USD,Non Farm Payrolls,1,
2025-07-03T12:30:00.000Z,USD,Unemployment Rate,1,
2025-07-03T12:30:00.000Z,CAD,Balance of Trade,1,
2025-07-03T14:00:00.000Z,USD,ISM Services PMI,1,
2025-07-08T01:30:00.000Z,AUD,NAB Business Confidence,1,
2025-07-08T04:30:00.000Z,AUD,RBA Interest Rate Decision,1,
2025-07-08T06:00:00.000Z,EUR,Balance of Trade,1,
2025-07-08T14:00:00.000Z,CAD,Ivey PMI s.a,1,
2025-07-09T01:30:00.000Z,CNY,Inflation Rate YoY,1,
2025-07-09T18:00:00.000Z,USD,FOMC Minutes,1,
2025-07-11T06:00:00.000Z,GBP,GDP MoM,1,
2025-07-11T12:30:00.000Z,CAD,Unemployment Rate,1,
2025-07-14T03:00:00.000Z,CNY,Imports YoY,1,
2025-07-14T03:00:00.000Z,CNY,Balance of Trade,1,
2025-07-14T03:00:00.000Z,CNY,Exports YoY,1,
2025-07-15T00:30:00.000Z,AUD,Westpac Consumer Confidence Change,1,
2025-07-15T02:00:00.000Z,CNY,GDP Growth Rate YoY,1,
2025-07-15T02:00:00.000Z,CNY,Retail Sales YoY,1,
2025-07-15T02:00:00.000Z,CNY,Industrial Production YoY,1,
2025-07-15T09:00:00.000Z,EUR,ZEW Economic Sentiment Index,1,
2025-07-15T12:30:00.000Z,USD,Inflation Rate MoM,1,
2025-07-15T12:30:00.000Z,USD,Inflation Rate YoY,1,
2025-07-15T12:30:00.000Z,USD,Core Inflation Rate YoY,1,
2025-07-15T12:30:00.000Z,USD,Core Inflation Rate MoM,1,
2025-07-15T12:30:00.000Z,CAD,Inflation Rate YoY,1,
2025-07-16T06:00:00.000Z,GBP,Inflation Rate YoY,1,
2025-07-16T12:30:00.000Z,USD,PPI MoM,1,
2025-07-16T23:50:00.000Z,JPY,Balance of Trade,1,
2025-07-17T06:00:00.000Z,GBP,Unemployment Rate,1,
2025-07-17T12:30:00.000Z,USD,Retail Sales MoM,1,
2025-07-17T23:30:00.000Z,JPY,Inflation Rate YoY,1,
2025-07-18T12:30:00.000Z,USD,Housing Starts,1,
2025-07-18T12:30:00.000Z,USD,Building Permits Prel,1,
2025-07-18T14:00:00.000Z,USD,Michigan Consumer Sentiment Prel,1,
2025-07-22T01:30:00.000Z,AUD,RBA Meeting Minutes,1,
2025-07-22T12:30:00.000Z,USD,Fed Chair Powell Speech,1,
2025-07-23T14:00:00.000Z,USD,Existing Home Sales,1,
2025-07-24T06:00:00.000Z,EUR,GfK Consumer Confidence,1,
2025-07-24T07:30:00.000Z,EUR,HCOB Manufacturing PMI Flash,1,
2025-07-24T08:30:00.000Z,GBP,S&P Global Manufacturing PMI Flash,1,
2025-07-24T08:30:00.000Z,GBP,S&P Global Services PMI Flash,1,
2025-07-24T12:15:00.000Z,EUR,Deposit Facility Rate,1,
2025-07-24T12:15:00.000Z,EUR,ECB Interest Rate Decision,1,
2025-07-24T12:45:00.000Z,EUR,ECB Press Conference,1,
2025-07-25T06:00:00.000Z,GBP,Retail Sales MoM,1,
2025-07-25T08:00:00.000Z,EUR,Ifo Business Climate,1,
2025-07-25T12:30:00.000Z,USD,Durable Goods Orders MoM,1,
2025-07-29T07:00:00.000Z,EUR,GDP Growth Rate QoQ Flash,1,
2025-07-29T07:00:00.000Z,EUR,GDP Growth Rate YoY Flash,1,
2025-07-29T14:00:00.000Z,USD,JOLTs Job Openings,1,
2025-07-30T05:30:00.000Z,EUR,GDP Growth Rate QoQ Prel,1,
2025-07-30T05:30:00.000Z,EUR,GDP Growth Rate YoY Prel,1,
2025-07-30T08:00:00.000Z,EUR,GDP Growth Rate YoY Adv,1,
2025-07-30T08:00:00.000Z,EUR,GDP Growth Rate QoQ Adv,1,
2025-07-30T08:00:00.000Z,EUR,GDP Growth Rate YoY Flash,1,
2025-07-30T08:00:00.000Z,EUR,GDP Growth Rate QoQ Flash,1,
2025-07-30T09:00:00.000Z,EUR,GDP Growth Rate YoY Flash,1,
2025-07-30T09:00:00.000Z,EUR,GDP Growth Rate QoQ Flash,1,
2025-07-30T12:30:00.000Z,USD,GDP Growth Rate QoQ Adv,1,
2025-07-30T13:45:00.000Z,CAD,BoC Interest Rate Decision,1,
2025-07-30T13:45:00.000Z,CAD,BoC Monetary Policy Report,1,
2025-07-30T18:00:00.000Z,USD,Fed Interest Rate Decision,1,
2025-07-30T18:30:00.000Z,USD,Fed Press Conference,1,
2025-07-31T01:30:00.000Z,CNY,NBS Manufacturing PMI,1,
2025-07-31T03:00:00.000Z,JPY,BoJ Interest Rate Decision,1,
2025-07-31T05:00:00.000Z,JPY,Consumer Confidence,1,
2025-07-31T06:45:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-07-31T09:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-07-31T12:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2025-07-31T12:30:00.000Z,USD,Personal Income MoM,1,
2025-07-31T12:30:00.000Z,USD,Core PCE Price Index MoM,1,
2025-07-31T12:30:00.000Z,USD,Personal Spending MoM,1,
2025-08-01T01:45:00.000Z,CNY,Caixin Manufacturing PMI,1,
2025-08-01T09:00:00.000Z,EUR,Inflation Rate YoY Flash,1,
2025-08-01T12:30:00.000Z,USD,Unemployment Rate,1,
2025-08-01T12:30:00.000Z,USD,Non Farm Payrolls,1,
2025-08-01T14:00:00.000Z,USD,ISM Manufacturing PMI,1,
2025-08-05T12:30:00.000Z,CAD,Balance of Trade,1,
2025-08-05T14:00:00.000Z,USD,ISM Services PMI,1,
2025-08-07T01:30:00.000Z,AUD,Balance of Trade,1,
2025-08-07T03:00:00.000Z,CNY,Exports YoY,1,
2025-08-07T03:00:00.000Z,CNY,Balance of Trade,1,
2025-08-07T03:00:00.000Z,CNY,Imports YoY,1,
2025-08-07T06:00:00.000Z,EUR,Balance of Trade,1,
2025-08-07T11:00:00.000Z,GBP,BoE Interest Rate Decision,1,
2025-08-07T14:00:00.000Z,CAD,Ivey PMI s.a,1,
2025-08-08T12:30:00.000Z,CAD,Unemployment Rate,1,
2025-08-09T01:30:00.000Z,CNY,Inflation Rate YoY,1,
2025-08-12T01:30:00.000Z,AUD,NAB Business Confidence,1,
2025-08-12T04:30:00.000Z,AUD,RBA Interest Rate Decision,1,
2025-08-12T06:00:00.000Z,GBP,Unemployment Rate,1,
2025-08-12T09:00:00.000Z,EUR,ZEW Economic Sentiment Index,1,
2025-08-12T12:30:00.000Z,USD,Inflation Rate YoY,1,
2025-08-12T12:30:00.000Z,USD,Core Inflation Rate MoM,1,
2025-08-12T12:30:00.000Z,USD,Inflation Rate MoM,1,
2025-08-12T12:30:00.000Z,USD,Core Inflation Rate YoY,1,
2025-08-14T06:00:00.000Z,GBP,GDP MoM,1,
2025-08-14T06:00:00.000Z,GBP,GDP Growth Rate QoQ Prel,1,
